FL_Test | INFO flwr 2024-03-16 00:50:34,833 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=5, round_timeout=None)
FL_Test | DEBUG flwr 2024-03-20 22:29:51,967 | server.py:236 | fit_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:51,969 | server.py:173 | evaluate_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,076 | server.py:187 | evaluate_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,077 | server.py:222 | fit_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,090 | server.py:236 | fit_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,091 | server.py:173 | evaluate_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,181 | server.py:187 | evaluate_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,181 | server.py:222 | fit_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,192 | server.py:236 | fit_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,193 | server.py:173 | evaluate_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,290 | server.py:187 | evaluate_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,290 | server.py:222 | fit_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,299 | server.py:236 | fit_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,300 | server.py:173 | evaluate_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,400 | server.py:187 | evaluate_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,400 | server.py:222 | fit_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,410 | server.py:236 | fit_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,411 | server.py:173 | evaluate_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,500 | server.py:187 | evaluate_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,500 | server.py:222 | fit_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,508 | server.py:236 | fit_round 10 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-20 22:29:52,510 | server.py:173 | evaluate_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-20 22:29:52,602 | server.py:187 | evaluate_round 10 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-20 22:29:52,602 | server.py:153 | FL finished in 54.88466310000513
FL_Test | INFO flwr 2024-03-20 22:29:52,602 | app.py:226 | app_fit: losses_distributed [(1, 16.303236941496532), (2, 16.303236941496532), (3, 16.303236941496532), (4, 16.303236941496532), (5, 16.303236941496532), (6, 16.303236941496532), (7, 16.324329912662506), (8, 16.303236941496532), (9, 16.287985106309254), (10, 16.287985106309254)]
FL_Test | INFO flwr 2024-03-20 22:29:52,602 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-20 22:29:52,603 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.547681), (2, 0.547681), (3, 0.547681), (4, 0.547681), (5, 0.547681), (6, 0.547681), (7, 0.547096), (8, 0.547681), (9, 0.548104), (10, 0.548104)], 'Precision': [(1, 0.050881), (2, 0.050881), (3, 0.050881), (4, 0.050881), (5, 0.050881), (6, 0.050881), (7, 0.0509), (8, 0.050881), (9, 0.050892), (10, 0.050892)], 'Recall': [(1, 0.498778), (2, 0.498778), (3, 0.498778), (4, 0.498778), (5, 0.498778), (6, 0.498778), (7, 0.499588), (8, 0.498778), (9, 0.498408), (10, 0.498408)], 'F1_Score': [(1, 0.091115), (2, 0.091115), (3, 0.091115), (4, 0.091115), (5, 0.091115), (6, 0.091115), (7, 0.091157), (8, 0.091115), (9, 0.091127), (10, 0.091127)]}
FL_Test | INFO flwr 2024-03-20 22:29:52,603 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-20 22:29:52,603 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-21 00:19:27,499 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-21 00:19:27,519 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-21 00:19:27,519 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-21 00:19:27,519 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:26:27,598 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:26:27,610 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-21 00:26:27,617 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-21 00:27:46,754 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:46,769 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:46,772 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:46,881 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:46,881 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:46,891 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:46,894 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,011 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,011 | server.py:222 | fit_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,022 | server.py:236 | fit_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,024 | server.py:173 | evaluate_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,135 | server.py:187 | evaluate_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,135 | server.py:222 | fit_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,147 | server.py:236 | fit_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,149 | server.py:173 | evaluate_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,252 | server.py:187 | evaluate_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,252 | server.py:222 | fit_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,264 | server.py:236 | fit_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,266 | server.py:173 | evaluate_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,376 | server.py:187 | evaluate_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,376 | server.py:222 | fit_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,388 | server.py:236 | fit_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,390 | server.py:173 | evaluate_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,505 | server.py:187 | evaluate_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,505 | server.py:222 | fit_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,517 | server.py:236 | fit_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,520 | server.py:173 | evaluate_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,626 | server.py:187 | evaluate_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,626 | server.py:222 | fit_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,638 | server.py:236 | fit_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,640 | server.py:173 | evaluate_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,745 | server.py:187 | evaluate_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,745 | server.py:222 | fit_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,758 | server.py:236 | fit_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,760 | server.py:173 | evaluate_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,863 | server.py:187 | evaluate_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,864 | server.py:222 | fit_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,875 | server.py:236 | fit_round 10 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:27:47,877 | server.py:173 | evaluate_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:27:47,982 | server.py:187 | evaluate_round 10 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | server.py:153 | FL finished in 80.36124730002484
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | app.py:226 | app_fit: losses_distributed [(1, 16.303236941496532), (2, 16.287985106309254), (3, 16.287985106309254), (4, 16.287985106309254), (5, 16.287985106309254), (6, 16.287985106309254), (7, 16.287985106309254), (8, 16.287985106309254), (9, 16.287985106309254), (10, 16.287985106309254)]
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.547681), (2, 0.548104), (3, 0.548104), (4, 0.548104), (5, 0.548104), (6, 0.548104), (7, 0.548104), (8, 0.548104), (9, 0.548104), (10, 0.548104)], 'Precision': [(1, 0.050881), (2, 0.050892), (3, 0.050892), (4, 0.050892), (5, 0.050892), (6, 0.050892), (7, 0.050892), (8, 0.050892), (9, 0.050892), (10, 0.050892)], 'Recall': [(1, 0.498778), (2, 0.498408), (3, 0.498408), (4, 0.498408), (5, 0.498408), (6, 0.498408), (7, 0.498408), (8, 0.498408), (9, 0.498408), (10, 0.498408)], 'F1_Score': [(1, 0.091115), (2, 0.091127), (3, 0.091127), (4, 0.091127), (5, 0.091127), (6, 0.091127), (7, 0.091127), (8, 0.091127), (9, 0.091127), (10, 0.091127)]}
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-21 00:27:47,982 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-21 00:36:35,633 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-21 00:36:35,658 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-21 00:36:35,659 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-21 00:36:35,659 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:44:02,260 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:44:02,271 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-21 00:44:02,273 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-21 00:44:56,820 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:44:56,837 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:44:56,838 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:44:57,227 | server.py:187 | evaluate_round 1 received 23 results and 1 failures
FL_Test | INFO flwr 2024-03-21 00:46:34,997 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-21 00:46:35,034 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-21 00:46:35,035 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-21 00:46:35,036 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:53:41,400 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 00:53:41,404 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-21 00:53:41,412 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-21 00:54:40,873 | server.py:222 | fit_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:54:40,888 | server.py:236 | fit_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:54:40,890 | server.py:173 | evaluate_round 1: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:50,114 | server.py:187 | evaluate_round 1 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:50,114 | server.py:222 | fit_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:50,129 | server.py:236 | fit_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:50,130 | server.py:173 | evaluate_round 2: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:54,242 | server.py:187 | evaluate_round 2 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:54,243 | server.py:222 | fit_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:54,254 | server.py:236 | fit_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:54,256 | server.py:173 | evaluate_round 3: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:58,458 | server.py:187 | evaluate_round 3 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:58,459 | server.py:222 | fit_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:58,474 | server.py:236 | fit_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:58,476 | server.py:173 | evaluate_round 4: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:59,455 | server.py:187 | evaluate_round 4 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:59,455 | server.py:222 | fit_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:55:59,468 | server.py:236 | fit_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:55:59,469 | server.py:173 | evaluate_round 5: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:00,848 | server.py:187 | evaluate_round 5 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:00,849 | server.py:222 | fit_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:00,863 | server.py:236 | fit_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:00,864 | server.py:173 | evaluate_round 6: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:02,247 | server.py:187 | evaluate_round 6 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:02,248 | server.py:222 | fit_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:02,261 | server.py:236 | fit_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:02,262 | server.py:173 | evaluate_round 7: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:03,576 | server.py:187 | evaluate_round 7 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:03,577 | server.py:222 | fit_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:03,590 | server.py:236 | fit_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:03,592 | server.py:173 | evaluate_round 8: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:05,342 | server.py:187 | evaluate_round 8 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:05,342 | server.py:222 | fit_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:05,354 | server.py:236 | fit_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:05,355 | server.py:173 | evaluate_round 9: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:06,570 | server.py:187 | evaluate_round 9 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:06,570 | server.py:222 | fit_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:06,584 | server.py:236 | fit_round 10 received 24 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 00:56:06,586 | server.py:173 | evaluate_round 10: strategy sampled 24 clients (out of 24)
FL_Test | DEBUG flwr 2024-03-21 00:56:07,264 | server.py:187 | evaluate_round 10 received 24 results and 0 failures
FL_Test | INFO flwr 2024-03-21 00:56:07,264 | server.py:153 | FL finished in 145.8360916999809
FL_Test | INFO flwr 2024-03-21 00:56:07,264 | app.py:226 | app_fit: losses_distributed [(1, 16.303236941496532), (2, 16.303236941496532), (3, 16.287985106309254), (4, 16.287985106309254), (5, 16.287985106309254), (6, 16.287985106309254), (7, 16.287985106309254), (8, 16.287985106309254), (9, 16.287985106309254), (10, 16.287985106309254)]
FL_Test | INFO flwr 2024-03-21 00:56:07,265 | app.py:227 | app_fit: metrics_distributed_fit {'Accuracy': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Precision': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'Recall': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)], 'F1_Score': [(1, 0.0), (2, 0.0), (3, 0.0), (4, 0.0), (5, 0.0), (6, 0.0), (7, 0.0), (8, 0.0), (9, 0.0), (10, 0.0)]}
FL_Test | INFO flwr 2024-03-21 00:56:07,265 | app.py:228 | app_fit: metrics_distributed {'Accuracy': [(1, 0.547681), (2, 0.547681), (3, 0.548104), (4, 0.548104), (5, 0.548104), (6, 0.548104), (7, 0.548104), (8, 0.548104), (9, 0.548104), (10, 0.548104)], 'Precision': [(1, 0.050881), (2, 0.050881), (3, 0.050892), (4, 0.050892), (5, 0.050892), (6, 0.050892), (7, 0.050892), (8, 0.050892), (9, 0.050892), (10, 0.050892)], 'Recall': [(1, 0.498778), (2, 0.498778), (3, 0.498408), (4, 0.498408), (5, 0.498408), (6, 0.498408), (7, 0.498408), (8, 0.498408), (9, 0.498408), (10, 0.498408)], 'F1_Score': [(1, 0.091115), (2, 0.091115), (3, 0.091127), (4, 0.091127), (5, 0.091127), (6, 0.091127), (7, 0.091127), (8, 0.091127), (9, 0.091127), (10, 0.091127)]}
FL_Test | INFO flwr 2024-03-21 00:56:07,265 | app.py:229 | app_fit: losses_centralized []
FL_Test | INFO flwr 2024-03-21 00:56:07,266 | app.py:230 | app_fit: metrics_centralized {}
FL_Test | INFO flwr 2024-03-21 22:00:05,896 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
FL_Test | INFO flwr 2024-03-21 22:00:05,957 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
FL_Test | INFO flwr 2024-03-21 22:00:05,958 | server.py:89 | Initializing global parameters
FL_Test | INFO flwr 2024-03-21 22:00:05,958 | server.py:276 | Requesting initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 22:02:54,621 | server.py:280 | Received initial parameters from one random client
FL_Test | INFO flwr 2024-03-21 22:02:54,661 | server.py:91 | Evaluating initial parameters
FL_Test | INFO flwr 2024-03-21 22:02:54,674 | server.py:104 | FL starting
FL_Test | DEBUG flwr 2024-03-21 22:03:34,684 | server.py:222 | fit_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,702 | server.py:236 | fit_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,704 | server.py:173 | evaluate_round 1: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,767 | server.py:187 | evaluate_round 1 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,767 | server.py:222 | fit_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,776 | server.py:236 | fit_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,777 | server.py:173 | evaluate_round 2: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,841 | server.py:187 | evaluate_round 2 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,841 | server.py:222 | fit_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,851 | server.py:236 | fit_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,853 | server.py:173 | evaluate_round 3: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,914 | server.py:187 | evaluate_round 3 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,914 | server.py:222 | fit_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,925 | server.py:236 | fit_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,927 | server.py:173 | evaluate_round 4: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,984 | server.py:187 | evaluate_round 4 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,984 | server.py:222 | fit_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:34,993 | server.py:236 | fit_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:34,994 | server.py:173 | evaluate_round 5: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,058 | server.py:187 | evaluate_round 5 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,059 | server.py:222 | fit_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,068 | server.py:236 | fit_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,070 | server.py:173 | evaluate_round 6: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,135 | server.py:187 | evaluate_round 6 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,135 | server.py:222 | fit_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,145 | server.py:236 | fit_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,146 | server.py:173 | evaluate_round 7: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,201 | server.py:187 | evaluate_round 7 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,201 | server.py:222 | fit_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,211 | server.py:236 | fit_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,212 | server.py:173 | evaluate_round 8: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,272 | server.py:187 | evaluate_round 8 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,273 | server.py:222 | fit_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,281 | server.py:236 | fit_round 9 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,283 | server.py:173 | evaluate_round 9: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,349 | server.py:187 | evaluate_round 9 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,349 | server.py:222 | fit_round 10: strategy sampled 23 clients (out of 23)
FL_Test | DEBUG flwr 2024-03-21 22:03:35,359 | server.py:236 | fit_round 10 received 23 results and 0 failures
FL_Test | DEBUG flwr 2024-03-21 22:03:35,361 | server.py:173 | evaluate_round 10: strategy sampled 23 clients (out of 23)
